city_id,city,name,rating,url
35,La Rochelle,ibis budget La Rochelle Centre les Minimes,7.7,https://www.booking.com/hotel/fr/premia-re-classe-la-rochelle-centre-les-minimes.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Sweetly La Rochelle,8.6,https://www.booking.com/hotel/fr/sweetly-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,B&B HOTEL La Rochelle Centre 3 étoiles,8.2,https://www.booking.com/hotel/fr/b-amp-b-la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults
35,La Rochelle,Auberge de Jeunesse,8.0,https://www.booking.com/hotel/fr/auberge-de-jeunesse-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Pleasant studio in La Rochelle,,https://www.booking.com/hotel/fr/pleasant-studio-in-voisins-le-bretonneux.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,ibis Budget La Rochelle Centre gare,8.3,https://www.booking.com/hotel/fr/ibis-budget-la-rochelle-centre-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,B&B HOTEL La Rochelle Centre Les Minimes,8.1,https://www.booking.com/hotel/fr/altica-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults
35,La Rochelle,Mercure La Rochelle Vieux Port,8.9,https://www.booking.com/hotel/fr/la-rochelle-vieux-port-sud.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults
35,La Rochelle,ibis Styles La Rochelle Centre Vieux Port,8.3,https://www.booking.com/hotel/fr/ibis-la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Novotel La Rochelle Centre,8.4,https://www.booking.com/hotel/fr/la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults
35,La Rochelle,VILLA AU COEUR DE LA ROCHELLE - 10min du Centre-ville et de la gare - Piscine - 4 chambres 8 personnes,,https://www.booking.com/hotel/fr/villa-au-coeur-de-la-rochelle-10min-du-centre-ville-et-de-la-gare-piscine-4-cham.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,ibis Styles La Rochelle Centre les Minimes,8.5,https://www.booking.com/hotel/fr/kyriad-la-rochelle-centre-les-minimes-xml.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Appart'City Classic La Rochelle Centre,7.6,https://www.booking.com/hotel/fr/appart-city-cap-affaires-la-rochelle.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults
35,La Rochelle,Résidence Pierre & Vacances Centre,7.9,https://www.booking.com/hotel/fr/pierre-vacances-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults
35,La Rochelle,L'Escale Marine - Couette et Café,9.0,https://www.booking.com/hotel/fr/couette-et-cafe.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Hôtel Kyriad La Rochelle Centre Ville,8.5,https://www.booking.com/hotel/fr/kyriad-la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Chez Alma,8.8,https://www.booking.com/hotel/fr/chez-alma.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Résidence avec Piscine face au port 200m plage,8.0,https://www.booking.com/hotel/fr/residence-du-port.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Location LA REBELLE - LA ROCHELLE B,8.9,https://www.booking.com/hotel/fr/location-la-rebelle-la-rochelle-b.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults
35,La Rochelle,Maisons du Monde Hôtel & Suites - La Rochelle Vieux Port,8.6,https://www.booking.com/hotel/fr/inter-saint-jean-d-acre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults
7,Amiens,Ibis Budget Amiens Centre Gare,8.3,https://www.booking.com/hotel/fr/ibis-budget-amiens-centre-gare.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults
7,Amiens,ibis Styles Amiens Sud,8.5,https://www.booking.com/hotel/fr/the-originals-boutique-amiens-sud-chu-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,Ginkgo Maison d'hôtes,9.3,https://www.booking.com/hotel/fr/ginkgo-maison-d-39-hotes.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,Holiday Inn Express Amiens by IHG,7.9,https://www.booking.com/hotel/fr/express-by-holiday-inn.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults
7,Amiens,Première Classe Amiens,6.5,https://www.booking.com/hotel/fr/premia-re-classe-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,ibis Styles Amiens Centre,8.5,https://www.booking.com/hotel/fr/ibis-styles-amiens-centre.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults
7,Amiens,Mercure Amiens Cathédrale,8.3,https://www.booking.com/hotel/fr/mercure-amiens-cathdrale.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults
7,Amiens,Maison Famille-Confort-Terrasse Jardin-Vue Cathédrale,8.6,https://www.booking.com/hotel/fr/maison-famille-47-teletravail-47-belle-vue-direct-paris.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,Comfort Hotel Amiens Nord,7.3,https://www.booking.com/hotel/fr/kyriad-amiens-nord-xml.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults
7,Amiens,Appart'City Confort Amiens Gare,7.8,https://www.booking.com/hotel/fr/appart-city-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults
7,Amiens,Appt au pied de la cathédrale-parking dans la cour,9.2,https://www.booking.com/hotel/fr/appt-au-pied-de-la-cathedrale-parking-dans-la-cour.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,Moxy Amiens,8.4,https://www.booking.com/hotel/fr/campanile-amiens-centre-gare.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults
7,Amiens,Duplex moderne et lumineux,7.9,https://www.booking.com/hotel/fr/duplex-moderne-et-lumineux.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,Studio cosy Amiens,,https://www.booking.com/hotel/fr/studio-cosy-amiens-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,B&B HOTEL Amiens Sud,8.4,https://www.booking.com/hotel/fr/b-amp-b-amiens-sud.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,Maison cosy avec 3 chambres et 3 salles de bains,8.9,https://www.booking.com/hotel/fr/maison-de-famille-toute-equipee-au-centre-ville.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,You Hotel Amiens - Handwritten Collection,8.9,https://www.booking.com/hotel/fr/you-amiens-handwritten-collection.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,DOMITYS - La Plume de Samara,9.1,https://www.booking.com/hotel/fr/domitys-la-plume-de-samara.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,Elegant 120m2-Face cathedrale-6 pers-free Parking,9.5,https://www.booking.com/hotel/fr/splendid-cathedral-amiens-duplex-hyper-centre.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
7,Amiens,l'esprit d'EMMA,9.8,https://www.booking.com/hotel/fr/esprit-d-emma.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults
